,path,emotion
74,dataset/emo-db/angry\13a04Wc.wav,angry
75,dataset/emo-db/angry\13a05Wa.wav,angry
76,dataset/emo-db/angry\13a05Wc.wav,angry
77,dataset/emo-db/angry\13a07Wb.wav,angry
78,dataset/emo-db/angry\13b01Wa.wav,angry
79,dataset/emo-db/angry\13b02Wa.wav,angry
80,dataset/emo-db/angry\13b03Wc.wav,angry
81,dataset/emo-db/angry\13b09Wa.wav,angry
82,dataset/emo-db/angry\13b10Wa.wav,angry
83,dataset/emo-db/angry\13b10Wc.wav,angry
84,dataset/emo-db/angry\14a01Wa.wav,angry
85,dataset/emo-db/angry\14a01Wc.wav,angry
86,dataset/emo-db/angry\14a02Wa.wav,angry
87,dataset/emo-db/angry\14a02Wc.wav,angry
88,dataset/emo-db/angry\14a04Wb.wav,angry
89,dataset/emo-db/angry\14a04Wc.wav,angry
90,dataset/emo-db/angry\14a05Wa.wav,angry
91,dataset/emo-db/angry\14a05Wb.wav,angry
92,dataset/emo-db/angry\14a07Wc.wav,angry
93,dataset/emo-db/angry\14b01Wc.wav,angry
94,dataset/emo-db/angry\14b02Wb.wav,angry
95,dataset/emo-db/angry\14b02Wd.wav,angry
96,dataset/emo-db/angry\14b03Wb.wav,angry
97,dataset/emo-db/angry\14b09Wa.wav,angry
98,dataset/emo-db/angry\14b09Wc.wav,angry
99,dataset/emo-db/angry\14b10Wc.wav,angry
100,dataset/emo-db/angry\15a01Wa.wav,angry
101,dataset/emo-db/angry\15a02Wb.wav,angry
102,dataset/emo-db/angry\15a02Wd.wav,angry
103,dataset/emo-db/angry\15a04Wa.wav,angry
104,dataset/emo-db/angry\15a04Wb.wav,angry
105,dataset/emo-db/angry\15a05Wa.wav,angry
106,dataset/emo-db/angry\15b01Wc.wav,angry
107,dataset/emo-db/angry\15b02Wa.wav,angry
108,dataset/emo-db/angry\15b02Wc.wav,angry
109,dataset/emo-db/angry\15b03Wa.wav,angry
110,dataset/emo-db/angry\15b03Wb.wav,angry
111,dataset/emo-db/angry\15b09Wb.wav,angry
112,dataset/emo-db/angry\15b10Wa.wav,angry
113,dataset/emo-db/angry\16a01Wb.wav,angry
114,dataset/emo-db/angry\16a02Wb.wav,angry
115,dataset/emo-db/angry\16a04Wb.wav,angry
116,dataset/emo-db/angry\16a04Wc.wav,angry
117,dataset/emo-db/angry\16a05Wb.wav,angry
118,dataset/emo-db/angry\16a05Wc.wav,angry
119,dataset/emo-db/angry\16a07Wa.wav,angry
120,dataset/emo-db/angry\16b01Wa.wav,angry
121,dataset/emo-db/angry\16b01Wb.wav,angry
122,dataset/emo-db/angry\16b02Wb.wav,angry
123,dataset/emo-db/angry\16b03Wb.wav,angry
124,dataset/emo-db/angry\16b09Wb.wav,angry
125,dataset/emo-db/angry\16b10Wa.wav,angry
126,dataset/emo-db/angry\16b10Wb.wav,angry
127,dataset/emo-db/disgust\03b10Ec.wav,disgust
128,dataset/emo-db/disgust\09a01Ea.wav,disgust
129,dataset/emo-db/disgust\09a02Ea.wav,disgust
130,dataset/emo-db/disgust\09a02Eb.wav,disgust
131,dataset/emo-db/disgust\09a05Ed.wav,disgust
132,dataset/emo-db/disgust\09a07Eb.wav,disgust
133,dataset/emo-db/disgust\09b01Ea.wav,disgust
134,dataset/emo-db/disgust\09b03Ed.wav,disgust
135,dataset/emo-db/disgust\09b09Ea.wav,disgust
136,dataset/emo-db/disgust\10b01Ea.wav,disgust
137,dataset/emo-db/disgust\11a02Ec.wav,disgust
138,dataset/emo-db/disgust\11b01Eb.wav,disgust
139,dataset/emo-db/disgust\11b10Ae.wav,disgust
140,dataset/emo-db/disgust\12a02Ec.wav,disgust
141,dataset/emo-db/disgust\12b02Ea.wav,disgust
142,dataset/emo-db/disgust\13a01Ea.wav,disgust
143,dataset/emo-db/disgust\13a01Ec.wav,disgust
144,dataset/emo-db/disgust\13a02Ec.wav,disgust
145,dataset/emo-db/disgust\13a05Ea.wav,disgust
146,dataset/emo-db/disgust\13b01Ec.wav,disgust
147,dataset/emo-db/disgust\13b03Ed.wav,disgust
148,dataset/emo-db/disgust\13b09Ec.wav,disgust
149,dataset/emo-db/disgust\13b10Ec.wav,disgust
150,dataset/emo-db/disgust\14a01Ea.wav,disgust
151,dataset/emo-db/disgust\14a02Ea.wav,disgust
152,dataset/emo-db/disgust\14a04Ed.wav,disgust
153,dataset/emo-db/disgust\14a07Eb.wav,disgust
154,dataset/emo-db/disgust\14b01Eb.wav,disgust
155,dataset/emo-db/disgust\14b03Ed.wav,disgust
156,dataset/emo-db/disgust\14b09Ea.wav,disgust
157,dataset/emo-db/disgust\14b10Eb.wav,disgust
158,dataset/emo-db/disgust\15a01Ea.wav,disgust
159,dataset/emo-db/disgust\15a02Ea.wav,disgust
160,dataset/emo-db/disgust\15a05Eb.wav,disgust
161,dataset/emo-db/disgust\15a07Eb.wav,disgust
162,dataset/emo-db/disgust\15b01Ec.wav,disgust
163,dataset/emo-db/disgust\16a01Ec.wav,disgust
164,dataset/emo-db/disgust\16a02Ea.wav,disgust
165,dataset/emo-db/disgust\16a02Ec.wav,disgust
166,dataset/emo-db/disgust\16a04Ea.wav,disgust
167,dataset/emo-db/disgust\16a05Ea.wav,disgust
168,dataset/emo-db/disgust\16a07Ea.wav,disgust
169,dataset/emo-db/disgust\16b01Eb.wav,disgust
170,dataset/emo-db/disgust\16b02Eb.wav,disgust
171,dataset/emo-db/disgust\16b03Ea.wav,disgust
172,dataset/emo-db/disgust\16b09Eb.wav,disgust
173,dataset/emo-db/disgust\16b10Eb.wav,disgust
174,dataset/emo-db/fear\03a04Ad.wav,fear
175,dataset/emo-db/fear\03a05Aa.wav,fear
176,dataset/emo-db/fear\03b02Aa.wav,fear
177,dataset/emo-db/fear\03b10Ab.wav,fear
178,dataset/emo-db/fear\08a01Ab.wav,fear
179,dataset/emo-db/fear\08a02Ab.wav,fear
180,dataset/emo-db/fear\08a02Ac.wav,fear
181,dataset/emo-db/fear\08b01Aa.wav,fear
182,dataset/emo-db/fear\08b09Ab.wav,fear
183,dataset/emo-db/fear\08b10Aa.wav,fear
184,dataset/emo-db/fear\09b10Aa.wav,fear
185,dataset/emo-db/fear\10a01Ac.wav,fear
186,dataset/emo-db/fear\10a02Ab.wav,fear
187,dataset/emo-db/fear\10a05Aa.wav,fear
188,dataset/emo-db/fear\10a07Aa.wav,fear
189,dataset/emo-db/fear\10a07Ad.wav,fear
190,dataset/emo-db/fear\10b01Aa.wav,fear
191,dataset/emo-db/fear\10b02Aa.wav,fear
192,dataset/emo-db/fear\10b09Ad.wav,fear
193,dataset/emo-db/fear\11a01Aa.wav,fear
194,dataset/emo-db/fear\11a01Ab.wav,fear
195,dataset/emo-db/fear\11a04Ac.wav,fear
196,dataset/emo-db/fear\11a05Ad.wav,fear
197,dataset/emo-db/fear\11a07Ac.wav,fear
198,dataset/emo-db/fear\11b01Ab.wav,fear
199,dataset/emo-db/fear\11b02Ab.wav,fear
200,dataset/emo-db/fear\11b09Ad.wav,fear
201,dataset/emo-db/fear\11b10Ad.wav,fear
202,dataset/emo-db/fear\12a02Ac.wav,fear
203,dataset/emo-db/fear\12a05Ab.wav,fear
204,dataset/emo-db/fear\12a07Ac.wav,fear
205,dataset/emo-db/fear\12b02Ad.wav,fear
206,dataset/emo-db/fear\12b09Ac.wav,fear
207,dataset/emo-db/fear\12b10Ac.wav,fear
208,dataset/emo-db/fear\13a01Ac.wav,fear
209,dataset/emo-db/fear\13a02Ad.wav,fear
210,dataset/emo-db/fear\13a04Ac.wav,fear
211,dataset/emo-db/fear\13a05Aa.wav,fear
212,dataset/emo-db/fear\13b01Ab.wav,fear
213,dataset/emo-db/fear\13b03Ac.wav,fear
214,dataset/emo-db/fear\13b09Ab.wav,fear
215,dataset/emo-db/fear\14a01Aa.wav,fear
216,dataset/emo-db/fear\14a01Ac.wav,fear
217,dataset/emo-db/fear\14a02Ab.wav,fear
218,dataset/emo-db/fear\14a04Aa.wav,fear
219,dataset/emo-db/fear\14a05Aa.wav,fear
220,dataset/emo-db/fear\14a05Ac.wav,fear
221,dataset/emo-db/fear\14a07Aa.wav,fear
222,dataset/emo-db/fear\14b01Ac.wav,fear
223,dataset/emo-db/fear\14b02Aa.wav,fear
224,dataset/emo-db/fear\14b03Ad.wav,fear
225,dataset/emo-db/fear\14b09Ac.wav,fear
226,dataset/emo-db/fear\14b10Ad.wav,fear
227,dataset/emo-db/fear\15a02Ac.wav,fear
228,dataset/emo-db/fear\15a04Ab.wav,fear
229,dataset/emo-db/fear\15a04Ac.wav,fear
230,dataset/emo-db/fear\15a07Ac.wav,fear
231,dataset/emo-db/fear\15b02Aa.wav,fear
232,dataset/emo-db/fear\15b03Aa.wav,fear
233,dataset/emo-db/fear\15b09Ac.wav,fear
234,dataset/emo-db/fear\15b10Ac.wav,fear
235,dataset/emo-db/fear\16a04Ab.wav,fear
236,dataset/emo-db/fear\16a05Ab.wav,fear
237,dataset/emo-db/fear\16b01Aa.wav,fear
238,dataset/emo-db/fear\16b02Aa.wav,fear
239,dataset/emo-db/fear\16b03Ad.wav,fear
240,dataset/emo-db/fear\16b09Ab.wav,fear
241,dataset/emo-db/fear\16b10Aa.wav,fear
242,dataset/emo-db/happy\03a01Fa.wav,happy
243,dataset/emo-db/happy\03a02Fc.wav,happy
244,dataset/emo-db/happy\03a04Fd.wav,happy
245,dataset/emo-db/happy\03a05Fc.wav,happy
246,dataset/emo-db/happy\03a07Fa.wav,happy
247,dataset/emo-db/happy\03a07Fb.wav,happy
248,dataset/emo-db/happy\03b01Fa.wav,happy
249,dataset/emo-db/happy\08a01Fd.wav,happy
250,dataset/emo-db/happy\08a02Fe.wav,happy
251,dataset/emo-db/happy\08a04Ff.wav,happy
252,dataset/emo-db/happy\08a05Fe.wav,happy
253,dataset/emo-db/happy\08a07Fd.wav,happy
254,dataset/emo-db/happy\08b01Fd.wav,happy
255,dataset/emo-db/happy\08b01Fe.wav,happy
256,dataset/emo-db/happy\08b02Ff.wav,happy
257,dataset/emo-db/happy\08b03Fe.wav,happy
258,dataset/emo-db/happy\08b09Fd.wav,happy
259,dataset/emo-db/happy\08b10Fd.wav,happy
260,dataset/emo-db/happy\09a01Fa.wav,happy
261,dataset/emo-db/happy\09a04Fd.wav,happy
262,dataset/emo-db/happy\09b03Fa.wav,happy
263,dataset/emo-db/happy\09b03Fd.wav,happy
264,dataset/emo-db/happy\10a02Fa.wav,happy
265,dataset/emo-db/happy\10a04Fd.wav,happy
266,dataset/emo-db/happy\10b01Fa.wav,happy
267,dataset/emo-db/happy\10b10Fc.wav,happy
268,dataset/emo-db/happy\11a02Fb.wav,happy
269,dataset/emo-db/happy\11a04Fd.wav,happy
270,dataset/emo-db/happy\11a05Fb.wav,happy
271,dataset/emo-db/happy\11a05Fc.wav,happy
272,dataset/emo-db/happy\11b01Fc.wav,happy
273,dataset/emo-db/happy\11b02Fd.wav,happy
274,dataset/emo-db/happy\11b03Fc.wav,happy
275,dataset/emo-db/happy\11b09Fd.wav,happy
276,dataset/emo-db/happy\12a01Fb.wav,happy
277,dataset/emo-db/happy\12b02Fb.wav,happy
278,dataset/emo-db/happy\13a01Fd.wav,happy
279,dataset/emo-db/happy\13a02Fa.wav,happy
280,dataset/emo-db/happy\13a04Fc.wav,happy
281,dataset/emo-db/happy\13a07Fd.wav,happy
282,dataset/emo-db/happy\13b01Fc.wav,happy
283,dataset/emo-db/happy\13b02Fb.wav,happy
284,dataset/emo-db/happy\13b03Fd.wav,happy
285,dataset/emo-db/happy\13b09Fb.wav,happy
286,dataset/emo-db/happy\13b09Fc.wav,happy
287,dataset/emo-db/happy\13b10Fa.wav,happy
288,dataset/emo-db/happy\14a02Fd.wav,happy
289,dataset/emo-db/happy\14a05Fa.wav,happy
290,dataset/emo-db/happy\14a05Fb.wav,happy
291,dataset/emo-db/happy\14a07Fd.wav,happy
292,dataset/emo-db/happy\14b01Fa.wav,happy
293,dataset/emo-db/happy\14b01Fc.wav,happy
294,dataset/emo-db/happy\14b02Fb.wav,happy
295,dataset/emo-db/happy\14b09Fc.wav,happy
296,dataset/emo-db/happy\15a01Fb.wav,happy
297,dataset/emo-db/happy\15a04Fd.wav,happy
298,dataset/emo-db/happy\15a05Fb.wav,happy
299,dataset/emo-db/happy\15a07Fa.wav,happy
300,dataset/emo-db/happy\15a07Fb.wav,happy
301,dataset/emo-db/happy\15b09Fa.wav,happy
302,dataset/emo-db/happy\16a01Fc.wav,happy
303,dataset/emo-db/happy\16a04Fa.wav,happy
304,dataset/emo-db/happy\16a05Fc.wav,happy
305,dataset/emo-db/happy\16a07Fa.wav,happy
306,dataset/emo-db/happy\16a07Fb.wav,happy
307,dataset/emo-db/happy\16b01Fa.wav,happy
308,dataset/emo-db/happy\16b02Fd.wav,happy
309,dataset/emo-db/happy\16b03Fa.wav,happy
310,dataset/emo-db/happy\16b03Fd.wav,happy
311,dataset/emo-db/happy\16b09Fb.wav,happy
312,dataset/emo-db/happy\16b10Fb.wav,happy
313,dataset/emo-db/neutral\03a01Nc.wav,neutral
314,dataset/emo-db/neutral\03a02Nc.wav,neutral
315,dataset/emo-db/neutral\03a04Nc.wav,neutral
316,dataset/emo-db/neutral\03a05Nd.wav,neutral
317,dataset/emo-db/neutral\03a07Nc.wav,neutral
318,dataset/emo-db/neutral\03b01Nb.wav,neutral
319,dataset/emo-db/neutral\03b02Na.wav,neutral
320,dataset/emo-db/neutral\03b03Nb.wav,neutral
321,dataset/emo-db/neutral\03b09Nc.wav,neutral
322,dataset/emo-db/neutral\03b10Na.wav,neutral
323,dataset/emo-db/neutral\03b10Nc.wav,neutral
324,dataset/emo-db/neutral\08a01Na.wav,neutral
325,dataset/emo-db/neutral\08a02Na.wav,neutral
326,dataset/emo-db/neutral\08a04Nc.wav,neutral
327,dataset/emo-db/neutral\08a05Nb.wav,neutral
328,dataset/emo-db/neutral\08a07Na.wav,neutral
329,dataset/emo-db/neutral\08b01Na.wav,neutral
330,dataset/emo-db/neutral\08b02Nb.wav,neutral
331,dataset/emo-db/neutral\08b03Nb.wav,neutral
332,dataset/emo-db/neutral\08b09Nb.wav,neutral
333,dataset/emo-db/neutral\08b10Nc.wav,neutral
334,dataset/emo-db/neutral\09a01Nb.wav,neutral
335,dataset/emo-db/neutral\09a04Nb.wav,neutral
336,dataset/emo-db/neutral\09a05Nb.wav,neutral
337,dataset/emo-db/neutral\09a07Na.wav,neutral
338,dataset/emo-db/neutral\09b01Na.wav,neutral
339,dataset/emo-db/neutral\09b02Na.wav,neutral
340,dataset/emo-db/neutral\09b03Nb.wav,neutral
341,dataset/emo-db/neutral\09b09Nd.wav,neutral
342,dataset/emo-db/neutral\09b10Nd.wav,neutral
343,dataset/emo-db/neutral\10a01Nb.wav,neutral
344,dataset/emo-db/neutral\10a02Na.wav,neutral
345,dataset/emo-db/neutral\10a04Nb.wav,neutral
346,dataset/emo-db/neutral\10b02Na.wav,neutral
347,dataset/emo-db/neutral\11a01Nd.wav,neutral
348,dataset/emo-db/neutral\11a02Nc.wav,neutral
349,dataset/emo-db/neutral\11a04Nd.wav,neutral
350,dataset/emo-db/neutral\11a05Na.wav,neutral
351,dataset/emo-db/neutral\11b01Nc.wav,neutral
352,dataset/emo-db/neutral\11b02Na.wav,neutral
353,dataset/emo-db/neutral\11b03Nb.wav,neutral
354,dataset/emo-db/neutral\11b09Na.wav,neutral
355,dataset/emo-db/neutral\11b10Nc.wav,neutral
356,dataset/emo-db/neutral\12a01Nb.wav,neutral
357,dataset/emo-db/neutral\12a02Nb.wav,neutral
358,dataset/emo-db/neutral\12a05Nd.wav,neutral
359,dataset/emo-db/neutral\12b02Na.wav,neutral
360,dataset/emo-db/neutral\13a01Nb.wav,neutral
361,dataset/emo-db/neutral\13a02Nc.wav,neutral
362,dataset/emo-db/neutral\13a05Nb.wav,neutral
363,dataset/emo-db/neutral\13a07Na.wav,neutral
364,dataset/emo-db/neutral\13b01Nc.wav,neutral
365,dataset/emo-db/neutral\13b02Nb.wav,neutral
366,dataset/emo-db/neutral\13b03Na.wav,neutral
367,dataset/emo-db/neutral\13b09Na.wav,neutral
368,dataset/emo-db/neutral\13b10Nc.wav,neutral
369,dataset/emo-db/neutral\14a01Na.wav,neutral
370,dataset/emo-db/neutral\14a02Nc.wav,neutral
371,dataset/emo-db/neutral\14a05Na.wav,neutral
372,dataset/emo-db/neutral\14a07Na.wav,neutral
373,dataset/emo-db/neutral\14b01Na.wav,neutral
374,dataset/emo-db/neutral\14b02Na.wav,neutral
375,dataset/emo-db/neutral\14b10Nb.wav,neutral
376,dataset/emo-db/neutral\15a01Nb.wav,neutral
377,dataset/emo-db/neutral\15a02Na.wav,neutral
378,dataset/emo-db/neutral\15a04Nc.wav,neutral
379,dataset/emo-db/neutral\15a05Na.wav,neutral
380,dataset/emo-db/neutral\15a07Nc.wav,neutral
381,dataset/emo-db/neutral\15b01Na.wav,neutral
382,dataset/emo-db/neutral\15b02Nd.wav,neutral
383,dataset/emo-db/neutral\15b03Nb.wav,neutral
384,dataset/emo-db/neutral\15b09Nb.wav,neutral
385,dataset/emo-db/neutral\15b10Nb.wav,neutral
386,dataset/emo-db/neutral\15b10Nc.wav,neutral
387,dataset/emo-db/neutral\16a01Nc.wav,neutral
388,dataset/emo-db/neutral\16a02Nb.wav,neutral
389,dataset/emo-db/neutral\16a04Nc.wav,neutral
390,dataset/emo-db/neutral\16a07Nb.wav,neutral
391,dataset/emo-db/neutral\16b03Nb.wav,neutral
392,dataset/emo-db/sad\03a02Ta.wav,sad
393,dataset/emo-db/sad\03a04Ta.wav,sad
394,dataset/emo-db/sad\03a05Tc.wav,sad
395,dataset/emo-db/sad\03b01Td.wav,sad
396,dataset/emo-db/sad\03b02Tb.wav,sad
397,dataset/emo-db/sad\03b03Tc.wav,sad
398,dataset/emo-db/sad\03b09Tc.wav,sad
399,dataset/emo-db/sad\08a02Tb.wav,sad
400,dataset/emo-db/sad\08a04Tb.wav,sad
401,dataset/emo-db/sad\08a05Ta.wav,sad
402,dataset/emo-db/sad\08a07Ta.wav,sad
403,dataset/emo-db/sad\08a07Tb.wav,sad
404,dataset/emo-db/sad\08b02Tc.wav,sad
405,dataset/emo-db/sad\08b03Tc.wav,sad
406,dataset/emo-db/sad\08b09Tb.wav,sad
407,dataset/emo-db/sad\08b10Tc.wav,sad
408,dataset/emo-db/sad\09a05Tb.wav,sad
409,dataset/emo-db/sad\09a07Ta.wav,sad
410,dataset/emo-db/sad\09b02Tb.wav,sad
411,dataset/emo-db/sad\09b03Ta.wav,sad
412,dataset/emo-db/sad\10a05Tb.wav,sad
413,dataset/emo-db/sad\10a07Ta.wav,sad
414,dataset/emo-db/sad\10b03Tb.wav,sad
415,dataset/emo-db/sad\11a02Tc.wav,sad
416,dataset/emo-db/sad\11a05Td.wav,sad
417,dataset/emo-db/sad\11a07Ta.wav,sad
418,dataset/emo-db/sad\11b02Td.wav,sad
419,dataset/emo-db/sad\11b03Td.wav,sad
420,dataset/emo-db/sad\11b09Td.wav,sad
421,dataset/emo-db/sad\11b10Td.wav,sad
422,dataset/emo-db/sad\12a05Ta.wav,sad
423,dataset/emo-db/sad\12b01Ta.wav,sad
424,dataset/emo-db/sad\12b03Ta.wav,sad
425,dataset/emo-db/sad\12b09Td.wav,sad
426,dataset/emo-db/sad\13a02Ta.wav,sad
427,dataset/emo-db/sad\13a04Ta.wav,sad
428,dataset/emo-db/sad\13a05Tc.wav,sad
429,dataset/emo-db/sad\13a07Tc.wav,sad
430,dataset/emo-db/sad\13b03Td.wav,sad
431,dataset/emo-db/sad\14a02Tb.wav,sad
432,dataset/emo-db/sad\14a04Tb.wav,sad
433,dataset/emo-db/sad\14a04Tc.wav,sad
434,dataset/emo-db/sad\14a05Ta.wav,sad
435,dataset/emo-db/sad\14a05Tc.wav,sad
436,dataset/emo-db/sad\14a07Tc.wav,sad
437,dataset/emo-db/sad\14b02Tc.wav,sad
438,dataset/emo-db/sad\14b03Ta.wav,sad
439,dataset/emo-db/sad\14b09Td.wav,sad
440,dataset/emo-db/sad\14b10Tc.wav,sad
441,dataset/emo-db/sad\15a02Ta.wav,sad
442,dataset/emo-db/sad\15b02Tc.wav,sad
443,dataset/emo-db/sad\15b03Tc.wav,sad
444,dataset/emo-db/sad\15b09Ta.wav,sad
445,dataset/emo-db/sad\16a01Tb.wav,sad
446,dataset/emo-db/sad\16a02Tc.wav,sad
447,dataset/emo-db/sad\16a04Tc.wav,sad
448,dataset/emo-db/sad\16a05Tb.wav,sad
449,dataset/emo-db/sad\16a07Td.wav,sad
450,dataset/emo-db/sad\16b01Tb.wav,sad
451,dataset/emo-db/sad\16b03Ta.wav,sad
452,dataset/emo-db/sad\16b10Tb.wav,sad
453,dataset/emo-db/sad\16b10Td.wav,sad
454,dataset/emo-db/boredom\03a04Lc.wav,boredom
455,dataset/emo-db/boredom\03a07La.wav,boredom
456,dataset/emo-db/boredom\03b01Lb.wav,boredom
457,dataset/emo-db/boredom\03b02La.wav,boredom
458,dataset/emo-db/boredom\03b09La.wav,boredom
459,dataset/emo-db/boredom\08a01Lc.wav,boredom
460,dataset/emo-db/boredom\08a02La.wav,boredom
461,dataset/emo-db/boredom\08a04La.wav,boredom
462,dataset/emo-db/boredom\08a05Lc.wav,boredom
463,dataset/emo-db/boredom\08a07La.wav,boredom
464,dataset/emo-db/boredom\08b01Lb.wav,boredom
465,dataset/emo-db/boredom\08b02La.wav,boredom
466,dataset/emo-db/boredom\08b03Lc.wav,boredom
467,dataset/emo-db/boredom\08b09Lc.wav,boredom
468,dataset/emo-db/boredom\08b10La.wav,boredom
469,dataset/emo-db/boredom\09a02La.wav,boredom
470,dataset/emo-db/boredom\09a04La.wav,boredom
471,dataset/emo-db/boredom\09a05Lc.wav,boredom
472,dataset/emo-db/boredom\09b03Lb.wav,boredom
473,dataset/emo-db/boredom\10a02Lb.wav,boredom
474,dataset/emo-db/boredom\10a05Ld.wav,boredom
475,dataset/emo-db/boredom\10a07La.wav,boredom
476,dataset/emo-db/boredom\10b01Lb.wav,boredom
477,dataset/emo-db/boredom\10b02La.wav,boredom
478,dataset/emo-db/boredom\10b03La.wav,boredom
479,dataset/emo-db/boredom\10b09Lb.wav,boredom
480,dataset/emo-db/boredom\10b10Lc.wav,boredom
481,dataset/emo-db/boredom\11a01Ld.wav,boredom
482,dataset/emo-db/boredom\11a02Ld.wav,boredom
483,dataset/emo-db/boredom\11a05Lc.wav,boredom
484,dataset/emo-db/boredom\11a07Ld.wav,boredom
485,dataset/emo-db/boredom\11b01Lb.wav,boredom
486,dataset/emo-db/boredom\11b03Lc.wav,boredom
487,dataset/emo-db/boredom\11b09Ld.wav,boredom
488,dataset/emo-db/boredom\11b10Ld.wav,boredom
489,dataset/emo-db/boredom\12a01Lb.wav,boredom
490,dataset/emo-db/boredom\12a05Lb.wav,boredom
491,dataset/emo-db/boredom\12a07La.wav,boredom
492,dataset/emo-db/boredom\12b03La.wav,boredom
493,dataset/emo-db/boredom\12b10Ld.wav,boredom
494,dataset/emo-db/boredom\13a01Lb.wav,boredom
495,dataset/emo-db/boredom\13a02Lc.wav,boredom
496,dataset/emo-db/boredom\13a04Lb.wav,boredom
497,dataset/emo-db/boredom\13a05Lc.wav,boredom
498,dataset/emo-db/boredom\13a07Lb.wav,boredom
499,dataset/emo-db/boredom\13b01Ld.wav,boredom
500,dataset/emo-db/boredom\13b02Lc.wav,boredom
501,dataset/emo-db/boredom\13b03Lb.wav,boredom
502,dataset/emo-db/boredom\13b09La.wav,boredom
503,dataset/emo-db/boredom\13b10La.wav,boredom
504,dataset/emo-db/boredom\14a02La.wav,boredom
505,dataset/emo-db/boredom\14a04Lb.wav,boredom
506,dataset/emo-db/boredom\14a05Lb.wav,boredom
