,path,emotion
47,dataset/tess_ravdess/angry\03-02-05-01-01-01-20_angry.wav,angry
48,dataset/tess_ravdess/angry\03-02-05-01-01-01-21_angry.wav,angry
49,dataset/tess_ravdess/angry\03-02-05-01-01-01-22_angry.wav,angry
50,dataset/tess_ravdess/angry\03-02-05-01-01-01-23_angry.wav,angry
51,dataset/tess_ravdess/angry\03-02-05-01-01-01-24_angry.wav,angry
52,dataset/tess_ravdess/angry\03-02-05-01-01-02-01_angry.wav,angry
53,dataset/tess_ravdess/angry\03-02-05-01-01-02-02_angry.wav,angry
54,dataset/tess_ravdess/angry\03-02-05-01-01-02-03_angry.wav,angry
55,dataset/tess_ravdess/angry\03-02-05-01-01-02-04_angry.wav,angry
56,dataset/tess_ravdess/angry\03-02-05-01-01-02-05_angry.wav,angry
57,dataset/tess_ravdess/angry\03-02-05-01-01-02-06_angry.wav,angry
58,dataset/tess_ravdess/angry\03-02-05-01-01-02-07_angry.wav,angry
59,dataset/tess_ravdess/angry\03-02-05-01-01-02-08_angry.wav,angry
60,dataset/tess_ravdess/angry\03-02-05-01-01-02-09_angry.wav,angry
61,dataset/tess_ravdess/angry\03-02-05-01-01-02-10_angry.wav,angry
62,dataset/tess_ravdess/angry\03-02-05-01-01-02-11_angry.wav,angry
63,dataset/tess_ravdess/angry\03-02-05-01-01-02-12_angry.wav,angry
64,dataset/tess_ravdess/angry\03-02-05-01-01-02-13_angry.wav,angry
65,dataset/tess_ravdess/angry\03-02-05-01-01-02-14_angry.wav,angry
66,dataset/tess_ravdess/angry\03-02-05-01-01-02-15_angry.wav,angry
67,dataset/tess_ravdess/angry\03-02-05-01-01-02-16_angry.wav,angry
68,dataset/tess_ravdess/angry\03-02-05-01-01-02-17_angry.wav,angry
69,dataset/tess_ravdess/angry\03-02-05-01-01-02-19_angry.wav,angry
70,dataset/tess_ravdess/angry\03-02-05-01-01-02-20_angry.wav,angry
71,dataset/tess_ravdess/angry\03-02-05-01-01-02-21_angry.wav,angry
72,dataset/tess_ravdess/angry\03-02-05-01-01-02-22_angry.wav,angry
73,dataset/tess_ravdess/angry\03-02-05-01-01-02-23_angry.wav,angry
74,dataset/tess_ravdess/angry\03-02-05-01-01-02-24_angry.wav,angry
75,dataset/tess_ravdess/angry\03-02-05-01-02-01-01_angry.wav,angry
76,dataset/tess_ravdess/angry\03-02-05-01-02-01-02_angry.wav,angry
77,dataset/tess_ravdess/angry\03-02-05-01-02-01-03_angry.wav,angry
78,dataset/tess_ravdess/angry\03-02-05-01-02-01-04_angry.wav,angry
79,dataset/tess_ravdess/angry\03-02-05-01-02-01-05_angry.wav,angry
80,dataset/tess_ravdess/angry\03-02-05-01-02-01-06_angry.wav,angry
81,dataset/tess_ravdess/angry\03-02-05-01-02-01-07_angry.wav,angry
82,dataset/tess_ravdess/angry\03-02-05-01-02-01-08_angry.wav,angry
83,dataset/tess_ravdess/angry\03-02-05-01-02-01-09_angry.wav,angry
84,dataset/tess_ravdess/angry\03-02-05-01-02-01-10_angry.wav,angry
85,dataset/tess_ravdess/angry\03-02-05-01-02-01-11_angry.wav,angry
86,dataset/tess_ravdess/angry\03-02-05-01-02-01-12_angry.wav,angry
87,dataset/tess_ravdess/angry\03-02-05-01-02-01-13_angry.wav,angry
88,dataset/tess_ravdess/angry\03-02-05-01-02-01-14_angry.wav,angry
89,dataset/tess_ravdess/angry\03-02-05-01-02-01-15_angry.wav,angry
90,dataset/tess_ravdess/angry\03-02-05-01-02-01-16_angry.wav,angry
91,dataset/tess_ravdess/angry\03-02-05-01-02-01-17_angry.wav,angry
92,dataset/tess_ravdess/angry\03-02-05-01-02-01-19_angry.wav,angry
93,dataset/tess_ravdess/angry\03-02-05-01-02-01-20_angry.wav,angry
94,dataset/tess_ravdess/angry\03-02-05-01-02-01-21_angry.wav,angry
95,dataset/tess_ravdess/angry\03-02-05-01-02-01-22_angry.wav,angry
96,dataset/tess_ravdess/angry\03-02-05-01-02-01-23_angry.wav,angry
97,dataset/tess_ravdess/angry\03-02-05-01-02-01-24_angry.wav,angry
98,dataset/tess_ravdess/angry\03-02-05-01-02-02-01_angry.wav,angry
99,dataset/tess_ravdess/angry\03-02-05-01-02-02-02_angry.wav,angry
100,dataset/tess_ravdess/angry\03-02-05-01-02-02-03_angry.wav,angry
101,dataset/tess_ravdess/angry\03-02-05-01-02-02-04_angry.wav,angry
102,dataset/tess_ravdess/angry\03-02-05-01-02-02-05_angry.wav,angry
103,dataset/tess_ravdess/angry\03-02-05-01-02-02-06_angry.wav,angry
104,dataset/tess_ravdess/angry\03-02-05-01-02-02-07_angry.wav,angry
105,dataset/tess_ravdess/angry\03-02-05-01-02-02-08_angry.wav,angry
106,dataset/tess_ravdess/angry\03-02-05-01-02-02-09_angry.wav,angry
107,dataset/tess_ravdess/angry\03-02-05-01-02-02-10_angry.wav,angry
108,dataset/tess_ravdess/angry\03-02-05-01-02-02-11_angry.wav,angry
109,dataset/tess_ravdess/angry\03-02-05-01-02-02-12_angry.wav,angry
110,dataset/tess_ravdess/angry\03-02-05-01-02-02-13_angry.wav,angry
111,dataset/tess_ravdess/angry\03-02-05-01-02-02-14_angry.wav,angry
112,dataset/tess_ravdess/angry\03-02-05-01-02-02-15_angry.wav,angry
113,dataset/tess_ravdess/angry\03-02-05-01-02-02-16_angry.wav,angry
114,dataset/tess_ravdess/angry\03-02-05-01-02-02-17_angry.wav,angry
115,dataset/tess_ravdess/angry\03-02-05-01-02-02-19_angry.wav,angry
116,dataset/tess_ravdess/angry\03-02-05-01-02-02-20_angry.wav,angry
117,dataset/tess_ravdess/angry\03-02-05-01-02-02-21_angry.wav,angry
118,dataset/tess_ravdess/angry\03-02-05-01-02-02-22_angry.wav,angry
119,dataset/tess_ravdess/angry\03-02-05-01-02-02-23_angry.wav,angry
120,dataset/tess_ravdess/angry\03-02-05-01-02-02-24_angry.wav,angry
121,dataset/tess_ravdess/angry\03-02-05-02-01-01-01_angry.wav,angry
122,dataset/tess_ravdess/angry\03-02-05-02-01-01-02_angry.wav,angry
123,dataset/tess_ravdess/angry\03-02-05-02-01-01-03_angry.wav,angry
124,dataset/tess_ravdess/angry\03-02-05-02-01-01-04_angry.wav,angry
125,dataset/tess_ravdess/angry\03-02-05-02-01-01-05_angry.wav,angry
126,dataset/tess_ravdess/angry\03-02-05-02-01-01-06_angry.wav,angry
127,dataset/tess_ravdess/angry\03-02-05-02-01-01-07_angry.wav,angry
128,dataset/tess_ravdess/angry\03-02-05-02-01-01-08_angry.wav,angry
129,dataset/tess_ravdess/angry\03-02-05-02-01-01-09_angry.wav,angry
130,dataset/tess_ravdess/angry\03-02-05-02-01-01-10_angry.wav,angry
131,dataset/tess_ravdess/angry\03-02-05-02-01-01-11_angry.wav,angry
132,dataset/tess_ravdess/angry\03-02-05-02-01-01-12_angry.wav,angry
133,dataset/tess_ravdess/angry\03-02-05-02-01-01-13_angry.wav,angry
134,dataset/tess_ravdess/angry\03-02-05-02-01-01-14_angry.wav,angry
135,dataset/tess_ravdess/angry\03-02-05-02-01-01-15_angry.wav,angry
136,dataset/tess_ravdess/angry\03-02-05-02-01-01-16_angry.wav,angry
137,dataset/tess_ravdess/angry\03-02-05-02-01-01-17_angry.wav,angry
138,dataset/tess_ravdess/angry\03-02-05-02-01-01-19_angry.wav,angry
139,dataset/tess_ravdess/angry\03-02-05-02-01-01-20_angry.wav,angry
140,dataset/tess_ravdess/angry\03-02-05-02-01-01-21_angry.wav,angry
141,dataset/tess_ravdess/angry\03-02-05-02-01-01-22_angry.wav,angry
142,dataset/tess_ravdess/angry\03-02-05-02-01-01-23_angry.wav,angry
143,dataset/tess_ravdess/angry\03-02-05-02-01-01-24_angry.wav,angry
144,dataset/tess_ravdess/angry\03-02-05-02-01-02-01_angry.wav,angry
145,dataset/tess_ravdess/angry\03-02-05-02-01-02-02_angry.wav,angry
146,dataset/tess_ravdess/angry\03-02-05-02-01-02-03_angry.wav,angry
147,dataset/tess_ravdess/angry\03-02-05-02-01-02-04_angry.wav,angry
148,dataset/tess_ravdess/angry\03-02-05-02-01-02-05_angry.wav,angry
149,dataset/tess_ravdess/angry\03-02-05-02-01-02-06_angry.wav,angry
150,dataset/tess_ravdess/angry\03-02-05-02-01-02-07_angry.wav,angry
151,dataset/tess_ravdess/angry\03-02-05-02-01-02-08_angry.wav,angry
152,dataset/tess_ravdess/angry\03-02-05-02-01-02-09_angry.wav,angry
153,dataset/tess_ravdess/angry\03-02-05-02-01-02-10_angry.wav,angry
154,dataset/tess_ravdess/angry\03-02-05-02-01-02-11_angry.wav,angry
155,dataset/tess_ravdess/angry\03-02-05-02-01-02-12_angry.wav,angry
156,dataset/tess_ravdess/angry\03-02-05-02-01-02-13_angry.wav,angry
157,dataset/tess_ravdess/angry\03-02-05-02-01-02-14_angry.wav,angry
158,dataset/tess_ravdess/angry\03-02-05-02-01-02-15_angry.wav,angry
159,dataset/tess_ravdess/angry\03-02-05-02-01-02-16_angry.wav,angry
160,dataset/tess_ravdess/angry\03-02-05-02-01-02-17_angry.wav,angry
161,dataset/tess_ravdess/angry\03-02-05-02-01-02-19_angry.wav,angry
162,dataset/tess_ravdess/angry\03-02-05-02-01-02-20_angry.wav,angry
163,dataset/tess_ravdess/angry\03-02-05-02-01-02-21_angry.wav,angry
164,dataset/tess_ravdess/angry\03-02-05-02-01-02-22_angry.wav,angry
165,dataset/tess_ravdess/angry\03-02-05-02-01-02-23_angry.wav,angry
166,dataset/tess_ravdess/angry\03-02-05-02-01-02-24_angry.wav,angry
167,dataset/tess_ravdess/angry\03-02-05-02-02-01-01_angry.wav,angry
168,dataset/tess_ravdess/angry\03-02-05-02-02-01-02_angry.wav,angry
169,dataset/tess_ravdess/angry\03-02-05-02-02-01-03_angry.wav,angry
170,dataset/tess_ravdess/angry\03-02-05-02-02-01-04_angry.wav,angry
171,dataset/tess_ravdess/angry\03-02-05-02-02-01-05_angry.wav,angry
172,dataset/tess_ravdess/angry\03-02-05-02-02-01-06_angry.wav,angry
173,dataset/tess_ravdess/angry\03-02-05-02-02-01-07_angry.wav,angry
174,dataset/tess_ravdess/angry\03-02-05-02-02-01-08_angry.wav,angry
175,dataset/tess_ravdess/angry\03-02-05-02-02-01-09_angry.wav,angry
176,dataset/tess_ravdess/angry\03-02-05-02-02-01-10_angry.wav,angry
177,dataset/tess_ravdess/angry\03-02-05-02-02-01-11_angry.wav,angry
178,dataset/tess_ravdess/angry\03-02-05-02-02-01-12_angry.wav,angry
179,dataset/tess_ravdess/angry\03-02-05-02-02-01-13_angry.wav,angry
180,dataset/tess_ravdess/angry\03-02-05-02-02-01-14_angry.wav,angry
181,dataset/tess_ravdess/angry\03-02-05-02-02-01-15_angry.wav,angry
182,dataset/tess_ravdess/angry\03-02-05-02-02-01-16_angry.wav,angry
183,dataset/tess_ravdess/angry\03-02-05-02-02-01-17_angry.wav,angry
184,dataset/tess_ravdess/angry\03-02-05-02-02-01-19_angry.wav,angry
185,dataset/tess_ravdess/angry\03-02-05-02-02-01-20_angry.wav,angry
186,dataset/tess_ravdess/angry\03-02-05-02-02-01-21_angry.wav,angry
187,dataset/tess_ravdess/angry\03-02-05-02-02-01-22_angry.wav,angry
188,dataset/tess_ravdess/angry\03-02-05-02-02-01-23_angry.wav,angry
189,dataset/tess_ravdess/angry\03-02-05-02-02-01-24_angry.wav,angry
190,dataset/tess_ravdess/angry\03-02-05-02-02-02-01_angry.wav,angry
191,dataset/tess_ravdess/angry\03-02-05-02-02-02-02_angry.wav,angry
192,dataset/tess_ravdess/angry\03-02-05-02-02-02-03_angry.wav,angry
193,dataset/tess_ravdess/angry\03-02-05-02-02-02-04_angry.wav,angry
194,dataset/tess_ravdess/angry\03-02-05-02-02-02-05_angry.wav,angry
195,dataset/tess_ravdess/angry\03-02-05-02-02-02-06_angry.wav,angry
196,dataset/tess_ravdess/angry\03-02-05-02-02-02-07_angry.wav,angry
197,dataset/tess_ravdess/angry\03-02-05-02-02-02-08_angry.wav,angry
198,dataset/tess_ravdess/angry\03-02-05-02-02-02-09_angry.wav,angry
199,dataset/tess_ravdess/angry\03-02-05-02-02-02-10_angry.wav,angry
200,dataset/tess_ravdess/angry\03-02-05-02-02-02-11_angry.wav,angry
201,dataset/tess_ravdess/angry\03-02-05-02-02-02-12_angry.wav,angry
202,dataset/tess_ravdess/angry\03-02-05-02-02-02-13_angry.wav,angry
203,dataset/tess_ravdess/angry\03-02-05-02-02-02-14_angry.wav,angry
204,dataset/tess_ravdess/angry\03-02-05-02-02-02-15_angry.wav,angry
205,dataset/tess_ravdess/angry\03-02-05-02-02-02-16_angry.wav,angry
206,dataset/tess_ravdess/angry\03-02-05-02-02-02-17_angry.wav,angry
207,dataset/tess_ravdess/angry\03-02-05-02-02-02-19_angry.wav,angry
208,dataset/tess_ravdess/angry\03-02-05-02-02-02-20_angry.wav,angry
209,dataset/tess_ravdess/angry\03-02-05-02-02-02-21_angry.wav,angry
210,dataset/tess_ravdess/angry\03-02-05-02-02-02-22_angry.wav,angry
211,dataset/tess_ravdess/angry\03-02-05-02-02-02-23_angry.wav,angry
212,dataset/tess_ravdess/angry\03-02-05-02-02-02-24_angry.wav,angry
213,dataset/tess_ravdess/angry\03_01_01_01_dogs-sitting_angry.wav,angry
214,dataset/tess_ravdess/angry\03_01_01_01_kids-talking_angry.wav,angry
215,dataset/tess_ravdess/angry\03_01_01_02_dogs-sitting_angry.wav,angry
216,dataset/tess_ravdess/angry\03_01_01_02_kids-talking_angry.wav,angry
217,dataset/tess_ravdess/angry\03_01_02_01_dogs-sitting_angry.wav,angry
218,dataset/tess_ravdess/angry\03_01_02_01_kids-talking_angry.wav,angry
219,dataset/tess_ravdess/angry\03_01_02_02_dogs-sitting_angry.wav,angry
220,dataset/tess_ravdess/angry\03_01_02_02_kids-talking_angry.wav,angry
221,dataset/tess_ravdess/angry\03_02_01_01_dogs-sitting_angry.wav,angry
222,dataset/tess_ravdess/angry\03_02_01_01_kids-talking_angry.wav,angry
223,dataset/tess_ravdess/angry\03_02_01_02_dogs-sitting_angry.wav,angry
224,dataset/tess_ravdess/angry\03_02_01_02_kids-talking_angry.wav,angry
225,dataset/tess_ravdess/angry\03_02_02_01_dogs-sitting_angry.wav,angry
226,dataset/tess_ravdess/angry\03_02_02_01_kids-talking_angry.wav,angry
227,dataset/tess_ravdess/angry\03_02_02_02_dogs-sitting_angry.wav,angry
228,dataset/tess_ravdess/angry\03_02_02_02_kids-talking_angry.wav,angry
229,dataset/tess_ravdess/angry\04_01_01_01_dogs-sitting_angry.wav,angry
230,dataset/tess_ravdess/angry\04_01_01_01_kids-talking_angry.wav,angry
231,dataset/tess_ravdess/angry\04_01_01_02_dogs-sitting_angry.wav,angry
232,dataset/tess_ravdess/angry\04_01_01_02_kids-talking_angry.wav,angry
233,dataset/tess_ravdess/angry\04_01_02_01_dogs-sitting_angry.wav,angry
234,dataset/tess_ravdess/angry\04_01_02_01_kids-talking_angry.wav,angry
235,dataset/tess_ravdess/angry\04_01_02_02_dogs-sitting_angry.wav,angry
236,dataset/tess_ravdess/angry\04_01_02_02_kids-talking_angry.wav,angry
237,dataset/tess_ravdess/angry\04_02_01_01_dogs-sitting_angry.wav,angry
238,dataset/tess_ravdess/angry\04_02_01_01_kids-talking_angry.wav,angry
239,dataset/tess_ravdess/angry\04_02_01_02_dogs-sitting_angry.wav,angry
240,dataset/tess_ravdess/angry\04_02_01_02_kids-talking_angry.wav,angry
241,dataset/tess_ravdess/angry\04_02_02_01_dogs-sitting_angry.wav,angry
242,dataset/tess_ravdess/angry\04_02_02_01_kids-talking_angry.wav,angry
243,dataset/tess_ravdess/angry\04_02_02_02_dogs-sitting_angry.wav,angry
244,dataset/tess_ravdess/angry\04_02_02_02_kids-talking_angry.wav,angry
245,dataset/tess_ravdess/angry\05_01_01_01_dogs-sitting_angry.wav,angry
246,dataset/tess_ravdess/angry\05_01_01_01_kids-talking_angry.wav,angry
247,dataset/tess_ravdess/angry\05_01_01_02_dogs-sitting_angry.wav,angry
248,dataset/tess_ravdess/angry\05_01_01_02_kids-talking_angry.wav,angry
249,dataset/tess_ravdess/angry\05_01_02_01_dogs-sitting_angry.wav,angry
250,dataset/tess_ravdess/angry\05_01_02_01_kids-talking_angry.wav,angry
251,dataset/tess_ravdess/angry\05_01_02_02_dogs-sitting_angry.wav,angry
252,dataset/tess_ravdess/angry\05_01_02_02_kids-talking_angry.wav,angry
253,dataset/tess_ravdess/angry\05_02_01_01_dogs-sitting_angry.wav,angry
254,dataset/tess_ravdess/angry\05_02_01_01_kids-talking_angry.wav,angry
255,dataset/tess_ravdess/angry\05_02_01_02_dogs-sitting_angry.wav,angry
256,dataset/tess_ravdess/angry\05_02_01_02_kids-talking_angry.wav,angry
257,dataset/tess_ravdess/angry\05_02_02_01_dogs-sitting_angry.wav,angry
258,dataset/tess_ravdess/angry\05_02_02_01_kids-talking_angry.wav,angry
259,dataset/tess_ravdess/angry\05_02_02_02_dogs-sitting_angry.wav,angry
260,dataset/tess_ravdess/angry\05_02_02_02_kids-talking_angry.wav,angry
261,dataset/tess_ravdess/angry\06_01_01_01_dogs-sitting_angry.wav,angry
262,dataset/tess_ravdess/angry\06_01_01_01_kids-talking_angry.wav,angry
263,dataset/tess_ravdess/angry\06_01_01_02_dogs-sitting_angry.wav,angry
264,dataset/tess_ravdess/angry\06_01_01_02_kids-talking_angry.wav,angry
265,dataset/tess_ravdess/angry\06_01_02_01_dogs-sitting_angry.wav,angry
266,dataset/tess_ravdess/angry\06_01_02_01_kids-talking_angry.wav,angry
267,dataset/tess_ravdess/angry\06_01_02_02_dogs-sitting_angry.wav,angry
268,dataset/tess_ravdess/angry\06_01_02_02_kids-talking_angry.wav,angry
269,dataset/tess_ravdess/angry\06_02_01_01_dogs-sitting_angry.wav,angry
270,dataset/tess_ravdess/angry\06_02_01_01_kids-talking_angry.wav,angry
271,dataset/tess_ravdess/angry\06_02_01_02_dogs-sitting_angry.wav,angry
272,dataset/tess_ravdess/angry\06_02_01_02_kids-talking_angry.wav,angry
273,dataset/tess_ravdess/angry\06_02_02_01_dogs-sitting_angry.wav,angry
274,dataset/tess_ravdess/angry\06_02_02_01_kids-talking_angry.wav,angry
275,dataset/tess_ravdess/angry\06_02_02_02_dogs-sitting_angry.wav,angry
276,dataset/tess_ravdess/angry\06_02_02_02_kids-talking_angry.wav,angry
277,dataset/tess_ravdess/angry\07_01_01_01_dogs-sitting_angry.wav,angry
278,dataset/tess_ravdess/angry\07_01_01_01_kids-talking_angry.wav,angry
279,dataset/tess_ravdess/angry\07_01_01_02_dogs-sitting_angry.wav,angry
280,dataset/tess_ravdess/angry\07_01_01_02_kids-talking_angry.wav,angry
281,dataset/tess_ravdess/angry\07_01_02_01_dogs-sitting_angry.wav,angry
282,dataset/tess_ravdess/angry\07_01_02_01_kids-talking_angry.wav,angry
283,dataset/tess_ravdess/angry\07_01_02_02_dogs-sitting_angry.wav,angry
284,dataset/tess_ravdess/angry\07_01_02_02_kids-talking_angry.wav,angry
285,dataset/tess_ravdess/angry\07_02_01_01_dogs-sitting_angry.wav,angry
286,dataset/tess_ravdess/angry\07_02_01_01_kids-talking_angry.wav,angry
287,dataset/tess_ravdess/angry\07_02_01_02_dogs-sitting_angry.wav,angry
288,dataset/tess_ravdess/angry\07_02_01_02_kids-talking_angry.wav,angry
289,dataset/tess_ravdess/angry\07_02_02_01_dogs-sitting_angry.wav,angry
290,dataset/tess_ravdess/angry\07_02_02_01_kids-talking_angry.wav,angry
291,dataset/tess_ravdess/angry\07_02_02_02_dogs-sitting_angry.wav,angry
292,dataset/tess_ravdess/angry\07_02_02_02_kids-talking_angry.wav,angry
293,dataset/tess_ravdess/angry\08_01_01_01_dogs-sitting_angry.wav,angry
294,dataset/tess_ravdess/angry\08_01_01_01_kids-talking_angry.wav,angry
295,dataset/tess_ravdess/angry\08_01_01_02_dogs-sitting_angry.wav,angry
296,dataset/tess_ravdess/angry\08_01_01_02_kids-talking_angry.wav,angry
297,dataset/tess_ravdess/angry\08_01_02_01_dogs-sitting_angry.wav,angry
298,dataset/tess_ravdess/angry\08_01_02_01_kids-talking_angry.wav,angry
299,dataset/tess_ravdess/angry\08_01_02_02_dogs-sitting_angry.wav,angry
300,dataset/tess_ravdess/angry\08_01_02_02_kids-talking_angry.wav,angry
301,dataset/tess_ravdess/angry\08_02_01_01_dogs-sitting_angry.wav,angry
302,dataset/tess_ravdess/angry\08_02_01_01_kids-talking_angry.wav,angry
303,dataset/tess_ravdess/angry\08_02_01_02_dogs-sitting_angry.wav,angry
304,dataset/tess_ravdess/angry\08_02_01_02_kids-talking_angry.wav,angry
305,dataset/tess_ravdess/angry\08_02_02_01_dogs-sitting_angry.wav,angry
306,dataset/tess_ravdess/angry\08_02_02_01_kids-talking_angry.wav,angry
307,dataset/tess_ravdess/angry\08_02_02_02_dogs-sitting_angry.wav,angry
308,dataset/tess_ravdess/angry\08_02_02_02_kids-talking_angry.wav,angry
309,dataset/tess_ravdess/angry\09_01_01_01_dogs-sitting_angry.wav,angry
310,dataset/tess_ravdess/angry\09_01_01_01_kids-talking_angry.wav,angry
311,dataset/tess_ravdess/angry\09_01_01_02_dogs-sitting_angry.wav,angry
312,dataset/tess_ravdess/angry\09_01_01_02_kids-talking_angry.wav,angry
313,dataset/tess_ravdess/angry\09_01_02_01_dogs-sitting_angry.wav,angry
314,dataset/tess_ravdess/angry\09_01_02_01_kids-talking_angry.wav,angry
315,dataset/tess_ravdess/angry\09_01_02_02_dogs-sitting_angry.wav,angry
316,dataset/tess_ravdess/angry\09_01_02_02_kids-talking_angry.wav,angry
317,dataset/tess_ravdess/angry\09_02_01_01_dogs-sitting_angry.wav,angry
318,dataset/tess_ravdess/angry\09_02_01_01_kids-talking_angry.wav,angry
319,dataset/tess_ravdess/angry\09_02_01_02_dogs-sitting_angry.wav,angry
320,dataset/tess_ravdess/angry\09_02_01_02_kids-talking_angry.wav,angry
321,dataset/tess_ravdess/angry\09_02_02_01_dogs-sitting_angry.wav,angry
322,dataset/tess_ravdess/angry\09_02_02_01_kids-talking_angry.wav,angry
323,dataset/tess_ravdess/angry\09_02_02_02_dogs-sitting_angry.wav,angry
324,dataset/tess_ravdess/angry\09_02_02_02_kids-talking_angry.wav,angry
325,dataset/tess_ravdess/angry\10_01_01_01_dogs-sitting_angry.wav,angry
326,dataset/tess_ravdess/angry\10_01_01_01_kids-talking_angry.wav,angry
327,dataset/tess_ravdess/angry\10_01_01_02_dogs-sitting_angry.wav,angry
328,dataset/tess_ravdess/angry\10_01_01_02_kids-talking_angry.wav,angry
329,dataset/tess_ravdess/angry\10_01_02_01_dogs-sitting_angry.wav,angry
330,dataset/tess_ravdess/angry\10_01_02_01_kids-talking_angry.wav,angry
331,dataset/tess_ravdess/angry\10_01_02_02_dogs-sitting_angry.wav,angry
332,dataset/tess_ravdess/angry\10_01_02_02_kids-talking_angry.wav,angry
333,dataset/tess_ravdess/angry\10_02_01_01_dogs-sitting_angry.wav,angry
334,dataset/tess_ravdess/angry\10_02_01_01_kids-talking_angry.wav,angry
335,dataset/tess_ravdess/angry\10_02_01_02_dogs-sitting_angry.wav,angry
336,dataset/tess_ravdess/angry\10_02_01_02_kids-talking_angry.wav,angry
337,dataset/tess_ravdess/angry\10_02_02_01_dogs-sitting_angry.wav,angry
338,dataset/tess_ravdess/angry\10_02_02_01_kids-talking_angry.wav,angry
339,dataset/tess_ravdess/angry\10_02_02_02_dogs-sitting_angry.wav,angry
340,dataset/tess_ravdess/angry\10_02_02_02_kids-talking_angry.wav,angry
341,dataset/tess_ravdess/angry\11_01_01_01_dogs-sitting_angry.wav,angry
342,dataset/tess_ravdess/angry\11_01_01_01_kids-talking_angry.wav,angry
343,dataset/tess_ravdess/angry\11_01_01_02_dogs-sitting_angry.wav,angry
344,dataset/tess_ravdess/angry\11_01_01_02_kids-talking_angry.wav,angry
